Unnamed: 0,Finance company,Public company,Before,Operation,After,Date
2921,26,1522,62.00美元,下调,60.00美元,2020-02-18
2922,32,3390,,上调,新台币52.00元,2020-02-18
2923,16,3198,424港元,上调,484港元,2020-02-18
2924,46,7261,9.00港元,下调,7.30港元,2020-02-18
2925,46,2493,6.50港元,下调,6.30港元,2020-02-18
2926,2,1523,590.00美元,上调,700.00美元,2020-02-18
2927,45,229,12.40美元,下调,11.00美元,2020-02-17
2928,47,9705,,下调,新台币80元,2020-02-17
2929,46,9706,7.00港元,上调,8.30港元,2020-02-17
2930,32,6522,19.50港元,下调,18.60港元,2020-02-17
2931,46,4525,20.00港元,上调,28.00港元,2020-02-17
2932,32,2268,8.20港元,下调,7.90港元,2020-02-17
2933,32,1524,9.20港元,上调,10港元,2020-02-17
2934,32,149,,上调,人民币125元,2020-02-17
2935,2,1523,590.00美元,上调,700.00美元,2020-02-15
2936,2,307,145.00美元,下调,120.00美元,2020-02-15
2937,2,58,120.00美元,上调,130.00美元,2020-02-15
2938,12,2976,20.00美元,定为,20.00美元,2020-02-15
2939,12,2976,20.00美元,下调,19.00美元,2020-02-15
2940,82,2976,22.00美元,定为,22.00美元,2020-02-15
2941,2,792,12.00美元,上调,15.00美元,2020-02-15
2942,2,1473,145.00美元,下调,135.00美元,2020-02-15
2943,2,1526,37.00美元,上调,40.00美元,2020-02-15
2944,2,574,205.00美元,上调,258.00美元,2020-02-15
2945,1,1528,32.00美元,下调,29.00美元,2020-02-15
2946,2,465,57.00美元,下调,50.00美元,2020-02-15
2947,1,285,151.00美元,上调,178.00美元,2020-02-14
2948,1,574,255.00美元,上调,300.00美元,2020-02-14
2949,67,1236,300.00美元,上调,325.00美元,2020-02-14
2950,67,1529,60.00美元,上调,71.00美元,2020-02-14
2951,41,574,250.00美元,上调,285.00美元,2020-02-14
2952,41,413,15.00美元,上调,19.00美元,2020-02-14
2953,41,1488,220.00美元,上调,260.00美元,2020-02-14
2954,41,1236,300.00美元,上调,350.00美元,2020-02-14
2955,15,1531,6.00美元,定为,6.00美元,2020-02-14
2956,3,1436,136.00美元,上调,148.00美元,2020-02-14
2957,3,279,231.00美元,上调,233.00美元,2020-02-14
2958,3,1236,259.00美元,上调,304.00美元,2020-02-14
2959,3,186,250.00美元,上调,255.00美元,2020-02-14
2960,3,285,146.00美元,上调,157.00美元,2020-02-14
2961,3,58,130.00美元,上调,140.00美元,2020-02-14
2962,3,463,85.00美元,上调,91.00美元,2020-02-14
2963,3,1012,260.00美元,上调,283.00美元,2020-02-14
2964,3,1468,140.00美元,上调,150.00美元,2020-02-14
2965,3,1532,48.00美元,上调,50.00美元,2020-02-14
2966,3,198,118.00美元,上调,124.00美元,2020-02-14
2967,3,1014,137.00美元,上调,149.00美元,2020-02-14
2968,3,22,195.00美元,上调,210.00美元,2020-02-14
2969,37,1533,75.00美元,上调,82.00美元,2020-02-14
2970,37,357,32.00美元,上调,40.00美元,2020-02-14
2971,37,4062,18.00美元,定为,18.00美元,2020-02-14
2972,12,256,240.00美元,上调,265.00美元,2020-02-14
2973,12,1282,160.00美元,上调,180.00美元,2020-02-14
2974,12,1236,290.00美元,上调,320.00美元,2020-02-14
2975,12,1535,135.00美元,上调,141.00美元,2020-02-14
2976,12,1087,135.00美元,上调,140.00美元,2020-02-14
2977,12,1536,59.00美元,上调,64.00美元,2020-02-14
2978,12,285,150.00美元,上调,175.00美元,2020-02-14
2979,12,1537,64.00美元,上调,80.00美元,2020-02-14
2980,0,1538,11.50美元,下调,9.00美元,2020-02-14
2981,12,1539,430.00美元,上调,440.00美元,2020-02-14
2982,12,1540,100.00美元,上调,102.00美元,2020-02-14
2983,0,1021,96.00美元,上调,102.00美元,2020-02-14
2984,12,200,86.00美元,上调,95.00美元,2020-02-14
2985,0,144,123.00美元,上调,132.00美元,2020-02-14
2986,13,1541,46.00美元,下调,44.00美元,2020-02-14
2987,0,466,15.00美元,上调,17.00美元,2020-02-14
2988,0,131,31.00美元,下调,28.00美元,2020-02-14
2989,13,58,159.00美元,上调,161.00美元,2020-02-14
2990,0,1542,403.00美元,上调,424.00美元,2020-02-14
2991,17,1532,54.00美元,上调,65.00美元,2020-02-14
2992,17,1430,151.00美元,上调,167.00美元,2020-02-14
2993,17,1543,45.00美元,下调,39.00美元,2020-02-14
2994,10,22,210.00美元,上调,230.00美元,2020-02-14
2995,10,445,58.00美元,上调,64.00美元,2020-02-14
2996,91,1544,53.00美元,下调,47.00美元,2020-02-14
2997,91,1501,164.00美元,下调,160.00美元,2020-02-14
2998,20,875,105.00美元,上调,110.00美元,2020-02-14
2999,14,1430,152.00美元,上调,168.00美元,2020-02-14
3000,14,58,117.00美元,上调,121.00美元,2020-02-14
3001,20,1546,34.00美元,上调,35.00美元,2020-02-14
3002,20,1236,240.00美元,上调,300.00美元,2020-02-14
3003,20,1547,85.00美元,上调,89.00美元,2020-02-14
3004,20,1548,143.00美元,下调,140.00美元,2020-02-14
3005,20,574,258.00美元,上调,288.00美元,2020-02-14
3006,14,1236,295.00美元,上调,311.00美元,2020-02-14
3007,14,1543,33.00美元,下调,30.00美元,2020-02-14
3008,14,1549,99.00美元,上调,116.00美元,2020-02-14
3009,14,875,100.00美元,上调,110.00美元,2020-02-14
3010,20,1488,280.00美元,上调,310.00美元,2020-02-14
3011,14,755,29.00美元,上调,33.00美元,2020-02-14
3012,22,22,205.00美元,上调,215.00美元,2020-02-14
3013,14,1551,71.00美元,上调,75.00美元,2020-02-14
3014,14,1552,13.00美元,下调,12.35美元,2020-02-14
3015,11,1062,310.00美元,下调,300.00美元,2020-02-14
3016,22,1545,159.00美元,上调,190.00美元,2020-02-14
3017,14,1044,21.00美元,下调,16.00美元,2020-02-14
3018,22,1430,97.00美元,上调,145.00美元,2020-02-14
3019,22,1532,50.00美元,上调,61.00美元,2020-02-14
3020,22,1236,240.00美元,上调,315.00美元,2020-02-14
3021,35,58,155.00美元,定为,155.00美元,2020-02-14
3022,11,1236,300.00美元,上调,320.00美元,2020-02-14
3023,22,462,92.00美元,定为,92.00美元,2020-02-14
3024,11,282,227.00美元,上调,232.00美元,2020-02-14
3025,11,285,152.00美元,上调,163.00美元,2020-02-14
3026,35,1256,51.00美元,下调,42.00美元,2020-02-14
3027,35,1488,220.00美元,上调,275.00美元,2020-02-14
3028,11,1486,120.00美元,上调,126.00美元,2020-02-14
3029,35,1533,73.00美元,上调,78.00美元,2020-02-14
3030,17,1554,22.00美元,上调,24.00美元,2020-02-14
3031,16,1154,750.00美元,上调,840.00美元,2020-02-14
3032,16,1478,83.00美元,上调,86.00美元,2020-02-14
3033,16,1556,28.00美元,下调,24.00美元,2020-02-14
3034,16,1555,168.10美元,上调,173.80美元,2020-02-14
3035,19,1294,165.00美元,下调,152.00美元,2020-02-14
3036,11,1145,64.00美元,下调,61.00美元,2020-02-14
3037,19,1557,16.00美元,下调,12.50美元,2020-02-14
3038,16,1216,179.00美元,上调,204.00美元,2020-02-14
3039,11,131,31.00美元,下调,28.00美元,2020-02-14
3040,16,829,50.00美元,下调,35.00美元,2020-02-14
3041,11,58,142.00美元,上调,150.00美元,2020-02-14
3042,16,556,43.00美元,下调,33.00美元,2020-02-14
3043,21,9707,11.00美元,上调,12.00美元,2020-02-14
3044,16,166,143.00美元,上调,157.00美元,2020-02-14
3045,16,3155,48.00美元,下调,46.50美元,2020-02-14
3046,21,2893,64.00美元,上调,70.00美元,2020-02-14
3047,16,865,37.00美元,上调,39.00美元,2020-02-14
3048,16,1236,245.00美元,上调,315.00美元,2020-02-14
3049,18,1430,147.00美元,上调,165.00美元,2020-02-14
3050,16,61,56.00美元,下调,43.00美元,2020-02-14
3051,16,53,29.00美元,下调,21.00美元,2020-02-14
3052,16,1558,15.00美元,下调,14.00美元,2020-02-14
3053,6,1569,106.00美元,定为,106.00美元,2020-02-14
3054,21,9708,0.48美元,定为,0.48美元,2020-02-14
3055,17,1529,60.00美元,上调,70.00美元,2020-02-14
3056,6,1544,54.00美元,下调,50.00美元,2020-02-14
3057,6,465,50.00美元,下调,47.00美元,2020-02-14
3058,29,1560,60.00美元,上调,78.00美元,2020-02-14
3059,6,574,255.00美元,上调,300.00美元,2020-02-14
3060,6,707,71.00美元,上调,76.00美元,2020-02-14
3061,14,9617,52.00美元,定为,52.00美元,2020-02-14
3062,0,1735,97.00美元,定为,97.00美元,2020-02-14
3063,108,9709,18.09美元,定为,18.09美元,2020-02-14
3064,16,988,73.00美元,上调,82.00美元,2020-02-14
3065,0,26,585.00美元,下调,584.00美元,2020-02-14
3066,39,1541,30.00美元,定为,30.00美元,2020-02-14
3067,28,1562,250.00美元,上调,262.00美元,2020-02-14
3068,61,468,3.00美元,定为,3.00美元,2020-02-14
3069,27,406,42.00美元,上调,57.00美元,2020-02-14
3070,29,1552,15.00美元,下调,12.50美元,2020-02-14
3071,29,1430,144.00美元,上调,150.00美元,2020-02-14
3072,26,1563,60.00美元,上调,75.00美元,2020-02-14
3073,26,1530,48.00美元,下调,43.00美元,2020-02-14
3074,26,478,20.00美元,上调,22.00美元,2020-02-14
3075,29,730,188.00美元,定为,188.00美元,2020-02-14
3076,747,1942,38.30港元,下调,37.40港元,2020-02-14
3077,16,5577,284美元,下调,280美元,2020-02-14
3078,16,5577,284港元,下调,275港元,2020-02-14
3079,54,5577,266.00美元,上调,280.00美元,2020-02-14
3080,54,5577,260.00港元,上调,274.00港元,2020-02-14
3081,46,6517,7.10港元,下调,6.10港元,2020-02-14
3082,45,5577,268美元,上调,269美元,2020-02-14
3083,45,1565,125港元,下调,102港元,2020-02-14
3084,45,1566,,上调,15.50港元,2020-02-14
3085,46,3483,37.00港元,上调,44.00港元,2020-02-14
3086,32,3367,6.95港元,上调,7.30港元,2020-02-14
3087,2,166,150.00美元,上调,160.00美元,2020-02-14
3088,2,1436,147.00美元,上调,160.00美元,2020-02-14
3089,2,434,24.00美元,下调,23.00美元,2020-02-14
3090,2,1556,21.00美元,下调,20.00美元,2020-02-14
3091,33,556,40.00美元,下调,30.00美元,2020-02-14
3092,33,1438,70.00美元,下调,65.00美元,2020-02-14
3093,2,131,33.00美元,下调,32.00美元,2020-02-14
3094,33,671,51.00美元,上调,53.00美元,2020-02-14
3095,33,1567,22.00美元,上调,26.00美元,2020-02-14
3096,33,15,36.00美元,上调,38.00美元,2020-02-14
3097,33,1581,80.00美元,上调,83.00美元,2020-02-14
3098,33,1568,71.00美元,上调,80.00美元,2020-02-14
3099,2,1478,85.00美元,上调,86.00美元,2020-02-14
3100,2,1568,60.00美元,上调,68.00美元,2020-02-13
3101,57,1570,2100.00美元,上调,2525.00美元,2020-02-13
3102,2,673,210.00美元,上调,218.00美元,2020-02-13
3103,1,315,170.00美元,上调,215.00美元,2020-02-13
3104,17,1568,70.00美元,上调,73.00美元,2020-02-13
3105,17,315,182.00美元,上调,211.00美元,2020-02-13
3106,37,1236,273.00美元,上调,314.00美元,2020-02-13
3107,37,178,35.00美元,下调,34.00美元,2020-02-13
3108,37,282,210.00美元,上调,245.00美元,2020-02-13
3109,37,1523,560.00美元,上调,680.00美元,2020-02-13
3110,5,1571,22.00美元,下调,20.00美元,2020-02-13
3111,5,1572,107.00美元,下调,91.00美元,2020-02-13
3112,5,1573,50.00美元,上调,56.00美元,2020-02-13
3113,7,1574,90.00美元,上调,95.00美元,2020-02-13
3114,7,1575,172.00美元,上调,181.00美元,2020-02-13
3115,7,1576,51.00美元,下调,50.00美元,2020-02-13
3116,7,1478,70.00美元,上调,73.00美元,2020-02-13
3117,7,1577,52.00美元,上调,55.00美元,2020-02-13
3118,7,1458,71.00美元,上调,79.00美元,2020-02-13
3119,4,1578,18.50美元,上调,20.00美元,2020-02-13
3120,4,1568,75.00美元,上调,77.00美元,2020-02-13
3121,4,1577,45.00美元,上调,47.00美元,2020-02-13
3122,6,855,315.00美元,下调,309.00美元,2020-02-13
3123,10,434,28.00美元,下调,26.00美元,2020-02-13
3124,91,751,17.00美元,下调,16.00美元,2020-02-13
3125,3,178,36.00美元,下调,34.00美元,2020-02-13
3126,61,1438,70.00美元,下调,66.00美元,2020-02-13
3127,61,187,266.00美元,上调,279.00美元,2020-02-13
3128,61,1575,180.00美元,上调,194.00美元,2020-02-13
3129,61,1523,620.00美元,上调,680.00美元,2020-02-13
3130,61,867,63.00美元,下调,60.00美元,2020-02-13
3131,3,1350,185.00美元,下调,180.00美元,2020-02-13
3132,11,61,58.00美元,下调,55.00美元,2020-02-13
3133,11,1575,187.00美元,上调,200.00美元,2020-02-13
3134,11,315,168.00美元,上调,192.00美元,2020-02-13
3135,11,1523,630.00美元,上调,695.00美元,2020-02-13
3136,11,1478,78.00美元,上调,85.00美元,2020-02-13
3137,11,1568,48.00美元,上调,51.00美元,2020-02-13
3138,13,1458,61.00美元,上调,63.00美元,2020-02-13
3139,13,1579,42.00美元,下调,40.00美元,2020-02-13
3140,13,1577,46.00美元,下调,45.00美元,2020-02-13
3141,13,1075,113.00美元,上调,121.00美元,2020-02-13
3142,16,671,48.00美元,上调,50.00美元,2020-02-13
3143,13,1438,70.00美元,下调,68.00美元,2020-02-13
3144,16,448,26.00美元,下调,21.00美元,2020-02-13
3145,13,1568,70.00美元,上调,85.00美元,2020-02-13
3146,16,423,60.00美元,上调,65.00美元,2020-02-13
3147,18,315,155.00美元,上调,178.00美元,2020-02-13
3148,13,1523,634.00美元,下调,630.00美元,2020-02-13
3149,13,1581,75.00美元,上调,80.00美元,2020-02-13
3150,16,1575,185.00美元,上调,195.00美元,2020-02-13
3151,13,1582,70.00美元,上调,75.00美元,2020-02-13
3152,16,282,230.00美元,上调,233.00美元,2020-02-13
3153,16,1523,652.00美元,上调,710.00美元,2020-02-13
3154,13,331,62.00美元,定为,62.00美元,2020-02-13
3155,16,1584,178.00美元,上调,195.00美元,2020-02-13
3156,21,187,233.00美元,上调,266.00美元,2020-02-13
3157,14,1567,28.00美元,上调,31.00美元,2020-02-13
3158,14,1574,102.00美元,上调,110.00美元,2020-02-13
3159,14,1585,38.00美元,定为,38.00美元,2020-02-13
3160,12,724,87.00美元,上调,88.00美元,2020-02-13
3161,21,282,196.00美元,上调,225.00美元,2020-02-13
3162,12,1586,25.00美元,下调,24.00美元,2020-02-13
3163,21,1478,85.00美元,上调,90.00美元,2020-02-13
3164,12,1438,60.00美元,下调,55.00美元,2020-02-13
3165,12,187,215.00美元,上调,275.00美元,2020-02-13
3166,12,282,190.00美元,上调,225.00美元,2020-02-13
3167,12,1289,78.00美元,下调,75.00美元,2020-02-13
3168,19,11,24.00美元,上调,27.00美元,2020-02-13
3169,12,1587,73.00美元,上调,76.00美元,2020-02-13
3170,12,1255,38.00美元,上调,39.00美元,2020-02-13
3171,19,5693,79.00美元,下调,77.00美元,2020-02-13
3172,12,1568,70.00美元,上调,78.00美元,2020-02-13
3173,16,1568,70.00美元,上调,76.00美元,2020-02-13
3174,19,9710,12.00美元,上调,14.00美元,2020-02-13
3175,19,626,26.00美元,下调,24.00美元,2020-02-13
3176,41,1567,24.00美元,上调,31.00美元,2020-02-13
3177,19,1154,640.00美元,上调,780.00美元,2020-02-13
3178,27,486,46.00美元,定为,46.00美元,2020-02-13
3179,19,1568,71.00美元,上调,74.00美元,2020-02-13
3180,41,1591,46.00美元,上调,50.00美元,2020-02-13
3181,27,580,96.00美元,定为,96.00美元,2020-02-13
3182,27,7,253.00美元,定为,253.00美元,2020-02-13
3183,41,303,92.00美元,上调,96.00美元,2020-02-13
3184,27,1540,104.00美元,定为,104.00美元,2020-02-13
3185,27,420,171.00美元,定为,171.00美元,2020-02-13
3186,27,2106,725.00美元,定为,725.00美元,2020-02-13
3187,27,583,248.00美元,定为,248.00美元,2020-02-13
3188,27,586,177.00美元,定为,177.00美元,2020-02-13
3189,10,380,105.00美元,定为,105.00美元,2020-02-13
3190,89,1236,280.00美元,上调,300.00美元,2020-02-13
3191,21,107,6.00美元,定为,6.00美元,2020-02-13
3192,17,1582,65.00美元,上调,78.00美元,2020-02-13
3193,20,1596,27.00美元,上调,30.00美元,2020-02-13
3194,20,1597,70.00美元,上调,92.00美元,2020-02-13
3195,20,1582,65.00美元,上调,76.00美元,2020-02-13
3196,20,216,28.00美元,下调,24.00美元,2020-02-13
3197,20,1577,55.00美元,下调,54.00美元,2020-02-13
3198,20,1569,95.00美元,上调,105.00美元,2020-02-13
3199,16,1598,34.00美元,上调,40.00美元,2020-02-13
3200,13,578,25.00美元,定为,25.00美元,2020-02-13
3201,65,1600,15.00美元,下调,11.00美元,2020-02-13
3202,13,569,328.00美元,定为,328.00美元,2020-02-13
